sentence	gender	duration	audio
hali hii inakuja mara baada ya wananchi kuwa katika 	female_feminine	4.0035	common_voice_sw_37096511.wav
kipindi cha masika ambapo upepo mkali sana huvuma kutoka lilipo shimo hilo 	female_feminine	5.6955	common_voice_sw_30354170.wav
kipindi cha ugomvi kati ya makundi mawili ya nchi duniani 	male_masculine	5.2635	common_voice_sw_30364121.wav
umaarufu wa bagamoyo umechangiwa na kuwa na soko kubwa la watumwa 	male_masculine	4.7235	common_voice_sw_29938245.wav
sakramenti hizo ni kama pande mbili za pesa moja 	female_feminine	4.0755	common_voice_sw_29447210.wav
walipoondoka wakoloni hali ilikuwa mbaya sana 	male_masculine	4.4355	common_voice_sw_30121683.wav
anamiliki asilimia tano nukta saba ya hisa za kamapuni ya viatu ya adidas 	male_masculine	6.4875	common_voice_sw_29796119.wav
pare ya kusini linaitwa malameni na usangi mwero linaitwa ikamba 	female_feminine	8.3235	common_voice_sw_30176901.wav
ipo pia mbuga ya wanyama ya kluger katika taifa la afrika ya kusini 	male_masculine	4.3635	common_voice_sw_30021220.wav
bado wawapo mabwana wenye pupa na kamiyo 	female_feminine	4.5075	common_voice_sw_35410251.wav
tunapaswa tuwe makini katika kujenga mazingira yetu 	male_masculine	3.7875	common_voice_sw_29942121.wav
alipata kibali cha bunge kwa badiliko la katiba 	male_masculine	4.4355	common_voice_sw_29997560.wav
mandela aliamini katika taifa la kidemokrasia 	male_masculine	3.7155	common_voice_sw_29943269.wav
unatokana na ujirani mwema baina ya hifadhi na vijiji kumi na tisa vinavyoizunguka 	female_feminine	7.0635	common_voice_sw_30326039.wav
ambapo taratibu zilifuatwa kuanzia ngazi ya kijiji 	female_feminine	5.4075	common_voice_sw_30132493.wav
kuna watoto wengi wanaoishi bila wazazi wala familia kwenye barabara za kinshasa 	male_masculine	7.4955	common_voice_sw_28814691.wav
alisema kitu cha kwanza ni kuhakikisha anaisaidia simba kutetea ubingwa kwa msimu wa nne 	male_masculine	6.8835	common_voice_sw_30671467.wav
stela aliwataka kuendelea kuwa mfano mzuri 	male_masculine	3.5355	common_voice_sw_29898117.wav
alikutana na donald trump kabla hajawa raisi wa marekani 	female_feminine	6.1635	common_voice_sw_30202039.wav
kanda la kirusi lilikuwa jamhuri ya kidemokrasia ya kijerumani 	female_feminine	4.7235	common_voice_sw_29585500.wav
pia kuna mti wenye matunda yanayotengeneza pombe aina ya amarula 	female_feminine	6.8475	common_voice_sw_29925230.wav
wale kundi ambavyo sinapinga muhamar gadaffi 	male_masculine	4.0035	common_voice_sw_36386491.wav
kipchoge keino alisaidia kuanza ubingwa wa mbio za masafa marefu 	female_feminine	5.6955	common_voice_sw_29791854.wav
walimlazimisha awaongoze kuwapeleka sehemu alipo ili wamkamate 	male_masculine	7.7835	common_voice_sw_30582911.wav
pep guardiola amepata kila kitu maishani mwake 	male_masculine	6.1275	common_voice_sw_30320363.wav
jioni alionekana akiwa anacheza golf kwake ilionekana 	male_masculine	4.9755	common_voice_sw_29899222.wav
idadi kubwa ya wakazi wa mafia ni duni sana 	male_masculine	3.2835	common_voice_sw_30025765.wav
pia halmashauri ya wilaya ya rufiji na halmashauri ya wilaya ya mkuranga 	female_feminine	4.7955	common_voice_sw_29923392.wav
jokate pia alikuwa miongoni mwa wanachama mia nne hamsini 	male_masculine	5.9835	common_voice_sw_30379088.wav
baada ya hapo walianzisha kampuni ya kujenga ndege 	female_feminine	4.0755	common_voice_sw_28961594.wav
hadi leo kanisa la kilutheri la linatumia jina dayosisi ya konde 	female_feminine	8.44765625	common_voice_sw_30080375.wav
mbinu maarufu zaidi kati ya hizo ni mbinu ya siku sanifu 	male_masculine	6.3075	common_voice_sw_29536389.wav
jopo la wataalamu linafanya majadiliano yaende vizuri sana 	male_masculine	5.0475	common_voice_sw_36382109.wav
pia hufahamika kama nkokua mwezi mnyevu sana 	female_feminine	4.6875	common_voice_sw_30080425.wav
katika mkutano huo pia alikuwepo mgeni mwalikwa 	female_feminine	3.7155	common_voice_sw_29794473.wav
ugonjwa wa malaria unazuilika na unatibika 	male_masculine	5.2275	common_voice_sw_36386007.wav
hizi kwa kawaida huwa nyekundu ingawa kuna rangi nyingine kama vile bluu 	male_masculine	5.1555	common_voice_sw_37224751.wav
nalitakasika kwa damu 	male_masculine	2.0955	common_voice_sw_36389457.wav
linaloibuka linaweza kuhama serikali ya mrengo wa kulia ya brazil 	male_masculine	6.0555	common_voice_sw_37225466.wav
watu wa brazil waliokuwa wanakusanya njugu katika 	female_feminine	5.1555	common_voice_sw_34831425.wav
hususan miongoni mwa waandishi wa habari wa kigeni 	male_masculine	2.9955	common_voice_sw_36389667.wav
januari msofe wa kisangara juu jaji wa mahakama kuu tanzania 	female_feminine	8.7555	common_voice_sw_30545997.wav
yeye aliendelea kukaa kwenye meli iliyokuwa inazama 	female_feminine	4.7955	common_voice_sw_35586818.wav
asubuhi hiyo kichwa cha bi harusi unyolewa na hupakwa mafuta ya kondoo 	female_feminine	6.8835	common_voice_sw_29818281.wav
tayari amekwisha jinasb na kuwataka wachezaji wa wachezaji wake 	male_masculine	6.2355	common_voice_sw_37083899.wav
kulipa riba kwenye dhamana za serikali 	female_feminine	3.9675	common_voice_sw_34841261.wav
mwenye taaluma anaitwa mtaalamu 	male_masculine	4.1475	common_voice_sw_29686062.wav
sisi sote tuna jukumu la kuchukua katika mchakato wa kukomesha mauaji ya kimbari 	female_feminine	7.5675	common_voice_sw_30623640.wav
mgonjwa amepata nafuu 	male_masculine	3.6075	common_voice_sw_32243628.wav
sayari inaweza kukosa mwezi au kuwa na miezi mingi 	male_masculine	4.8675	common_voice_sw_29424598.wav
na wanasema ile ndogo inajulikana kwa jina la pomboo 	female_feminine	7.4235	common_voice_sw_29788425.wav
alijifunza uhandisi huko frankfurt na baadaye chuo kikuu cha munich 	male_masculine	5.4075	common_voice_sw_28980440.wav
hii ni kwa sababu misitu inatusaidia kwa utalii na tunaweza kupata mvua kwa wingi 	female_feminine	7.3155	common_voice_sw_29790771.wav
alwi amesafiri kwenda dubai 	female_feminine	3.2475	common_voice_sw_35104491.wav
aliandika mwandishi huyo jarida jingine la international bulletin la julai 	male_masculine	7.0635	common_voice_sw_29895966.wav
tarehe thelathini na moja julai elfu mbili na sita 	male_masculine	3.8955	common_voice_sw_30181174.wav
uhamisho wa ronaldo uliweka rekodi ya dunia 	female_feminine	5.4435	common_voice_sw_30410713.wav
ngamia huishi katika maeneo kame na jangwa 	female_feminine	3.9675	common_voice_sw_30582629.wav
nimeamua kuandika makala hii ili wengi waweze kutambua 	male_masculine	5.6235	common_voice_sw_30515380.wav
namwalika edwin david ndegetela katika uchaguzi 	male_masculine	6.0195	common_voice_sw_36385941.wav
kuna maeneo katika dunia hii yana baridi kali hali inayosabisha kuanguka theluji 	female_feminine	6.7035	common_voice_sw_30248817.wav
asili yao ni wabantu walioishi abysinia 	female_feminine	5.7675	common_voice_sw_30308355.wav
unapoona klabu maarufu kama acvilla 	male_masculine	3.1035	common_voice_sw_36386550.wav
umoja huu una mikutano ya kila mwaka 	female_feminine	3.1755	common_voice_sw_29589483.wav
aliwahi kucheza timu ya taifa ya ugiriki 	male_masculine	3.6075	common_voice_sw_28694976.wav
anaweza kucheza kama winga au kiungo mshambuliaji 	male_masculine	4.9035	common_voice_sw_28681305.wav
matawi maarufu wakati huo kama nyota ya asubuhi 	male_masculine	4.8675	common_voice_sw_29936833.wav
mwinyi aliianza safari yake ya siasa rasmi 	female_feminine	6.4875	common_voice_sw_30323451.wav
hadithi zinaweza kuelimisha na kuhamasisha watazamaji 	male_masculine	7.1355	common_voice_sw_35411156.wav
upungufu au ulemavu wa aina yoyote ya ugonjwa 	female_feminine	5.5155	common_voice_sw_30176792.wav
seronera ndio makao makuu ya hifadhi ya taifa ya serengeti 	male_masculine	5.3355	common_voice_sw_29996759.wav
maji haya husafiri chini ardhini takribani mita mia sita 	male_masculine	6.8835	common_voice_sw_30634779.wav
baadaye katika kazi yake alifanya kazi kama msanii wa idara ya afya ya uganda 	female_feminine	6.3075	common_voice_sw_28583858.wav
kwa hiyo lugha hiyo imekaribia kutoweka kabisa 	male_masculine	5.1555	common_voice_sw_28838766.wav
wakati wa uzalishaji wa insulini huwa haizalishwi au mfumo huwa haufanyi kazi vizuri 	female_feminine	6.4155	common_voice_sw_30581619.wav
vibungi vya vivuli vinavyopendwa pia na tembo wa mikumi 	female_feminine	4.9035	common_voice_sw_29797105.wav
maoni ya kanyeihamba kuhusu sheria siasa na utawala 	female_feminine	6.0555	common_voice_sw_28744019.wav
mwananchi wa kawaida akiona mnyama amevamia shamba anasema ni kazi yetu kumtoa 	male_masculine	7.7475	common_voice_sw_30180947.wav
kituo hiki kina hadhi ya hospitali ya wilaya 	female_feminine	3.7155	common_voice_sw_28810808.wav
hubadilishwa na kupelekwa kwenye maandishi nundu 	male_masculine	3.5355	common_voice_sw_30215569.wav
de wever alizaliwa mortsel ubelgiji 	male_masculine	3.9675	common_voice_sw_29306327.wav
watu waliyojaribu kutetea nafsi zao waliingia kwenye matatizo 	female_feminine	3.8955	common_voice_sw_30072394.wav
mimi si kijana 	male_masculine	3.0675	common_voice_sw_34744521.wav
edith alimuomba msimamizi amletee sanduku la muziki 	female_feminine	4.1475	common_voice_sw_34980397.wav
kwanza ni fursa kwa wakulima wa mazao mbalimbali 	female_feminine	4.9035	common_voice_sw_30188594.wav
alitoa bunduki mia moja tu na mia mbili zilibaki ghalani 	male_masculine	5.8755	common_voice_sw_30182348.wav
furaha ya mchezaji huyo ikarejea baada ya simba kutwaa taji la kombela shirikisho 	female_feminine	9.2595	common_voice_sw_30176399.wav
alikwenda pia ujerumani mara kadhaa kama mgeni wa kaisari 	male_masculine	7.6035	common_voice_sw_29697051.wav
wakati huo huo tayari serikali ya ufaransa inayoongozwa na rais nicholas sarkozy 	male_masculine	7.2075	common_voice_sw_36373693.wav
bayern munich ilikuwa na nyota wa kutisha 	female_feminine	4.2555	common_voice_sw_30327139.wav
moja ya kiingereza na mbili za kiswahili 	male_masculine	3.4275	common_voice_sw_28663290.wav
ilikuwa ni ziara ya kusaini mikataba ya kibiashara 	female_feminine	3.8235	common_voice_sw_35199139.wav
eeh kina mama wetu wa kiafrika leo katika kutaka kufutia kiurembo 	female_feminine	5.6955	common_voice_sw_35102852.wav
ndipo siku hiyo neno tanaganyika pamoja na zanzibar 	male_masculine	4.7235	common_voice_sw_29957388.wav
anauza mayai 	male_masculine	1.7355	common_voice_sw_36383663.wav
kwa ajili ya ustawi maendeleo na mafao ya watanzania wengi amsamehe mapungufu yake 	female_feminine	5.9475	common_voice_sw_31787584.wav
wabrazil walikuwa hawakamatiki kwenye michuano ya kombe la dunia 	male_masculine	6.5955	common_voice_sw_29907273.wav
ugonjwa huu hutambuliwa kwa ishara dalili na vipimo vya maabara 	female_feminine	6.1635	common_voice_sw_29926022.wav
hushindwa kujua ni wapi au lini watakutana tena 	female_feminine	4.1475	common_voice_sw_29797609.wav
mwaka elfu mbili na kumi na saba mwegelo aliingizwa katika jarida la makatazo 	female_feminine	5.4435	common_voice_sw_30073288.wav
naitwa nurdin seleman kwanza ni mkutsari wa habari 	female_feminine	4.1835	common_voice_sw_34991051.wav
a anavyoeleza andrew mwagura kiongozi anayeshughulikia maswali ya mabaharia 	female_feminine	7.4235	common_voice_sw_35107750.wav
wa kisasa wahungari na waestonia hatua 	male_masculine	5.6235	common_voice_sw_36036997.wav
jaji werema katibu mkuu wa wizara ya nishati na madini 	female_feminine	4.9755	common_voice_sw_30624159.wav
kupitia heshima yake kimuziki kudumu kwake muda mrefu ukongwe na tuzo nyingi alizowahi kutunukiwa 	female_feminine	7.7475	common_voice_sw_34990924.wav
taifa la uruguay lilikuwa linazalisha nyota wengi 	female_feminine	6.3435	common_voice_sw_30405656.wav
vikundi vya tai viliwafuata kutoka juu 	male_masculine	3.5355	common_voice_sw_29942037.wav
mwanzoni sarafu ilikuwa sawa na kiasi fulani cha dhahabu au fedha 	female_feminine	5.0475	common_voice_sw_29773399.wav
malaria inaweza kusababisha ukuaji na maendeleo duni kwa watoto 	female_feminine	5.6235	common_voice_sw_35409316.wav
baada ya wale wabantu wa mwanzo kutoka afrika magharibi 	male_masculine	5.0475	common_voice_sw_30180429.wav
jambo linalowafanya wakazi hao kupata kitoweo na fedha za kujikimu 	female_feminine	6.7035	common_voice_sw_30640492.wav
wimbo wake kwangu usiku 	female_feminine	2.8155	common_voice_sw_35183669.wav
kila aina ina faida na hasara yake 	female_feminine	4.2555	common_voice_sw_29642753.wav
huku wakiendesha mipango yao ya kudai uhuru wa nchi zao 	female_feminine	5.1555	common_voice_sw_30189268.wav
hakuna papa aliyewahi kuwahubiria watu wengi zaidi kama kiongozi huyo 	female_feminine	7.83565625	common_voice_sw_30143856.wav
shughuli kubwa ya wachagga ni biashara kilimo na kazi za ofisini 	female_feminine	5.4435	common_voice_sw_30051519.wav
wakati wa maji kujaa kisiwa hicho hupotelea baharini kana kwamba hamna kitu 	male_masculine	7.2435	common_voice_sw_30180431.wav
ndio maana karafuu hutumika kama kiungo cha chai 	male_masculine	4.3995	common_voice_sw_37085583.wav
castro alikamatwa na kufungwa baada ya uvamizi wake dhidi ya moncada 	female_feminine	6.4875	common_voice_sw_30034719.wav
goli ziko kwenye pande fupi zaidi 	male_masculine	3.2835	common_voice_sw_28725615.wav
ambao kimtazamo wangu ndio wa hanga wa neno hili 	female_feminine	4.3635	common_voice_sw_29924747.wav
kwa hivyo haionekani kwamba ataweza 	female_feminine	2.8155	common_voice_sw_35284792.wav
kwa yeyote ambaye amekuwa akitembelea kambi za wakimbizi kwa miaka mingi anaelewa ninachoelezea hapa 	male_masculine	9.7275	common_voice_sw_31440958.wav
kinjeketile na mchango wake katika vita ya majimaji 	female_feminine	7.2435	common_voice_sw_30569987.wav
misitu ya acacia imebadilishwa na misitu ya terminalia combretum 	female_feminine	5.5155	common_voice_sw_30363544.wav
mafanikio hayaji bila kuweka jitihada za kutosha 	male_masculine	3.2475	common_voice_sw_30306851.wav
wakati ambayo marais watano kutoka au 	male_masculine	5.6235	common_voice_sw_34750147.wav
anne makinda amewataka wanawake nchini kuacha woga wakati wa mapambano 	male_masculine	6.8835	common_voice_sw_29947060.wav
bagamoyo ni jina kubwa sana tanzania kutokana na kujipatia umaarufu wake kufuatia vitu mbalimbali 	female_feminine	7.0275	common_voice_sw_35099388.wav
inasemekana ndiye wa kwanza kujenga monasteri sehemu hiyo ya afrika 	male_masculine	6.1635	common_voice_sw_28662087.wav
eline kilikuwa kimbunga kikali sana cha kitropiki 	male_masculine	3.8235	common_voice_sw_29899379.wav
zinaongezeka halmashauri ya mji wa handeni na halmashauri ya wilaya ya handeni 	female_feminine	7.0275	common_voice_sw_30241793.wav
nataka kwenda 	female_feminine	1.8075	common_voice_sw_31996422.wav
ronaldo alijiunga na real madrid akitokea manchester united ya uingereza 	female_feminine	5.9835	common_voice_sw_30017128.wav
katika mgawanyiko wa shughuli za kiuchumi wamegawa kutokana na jiografia 	male_masculine	9.1155	common_voice_sw_31370830.wav
mkoa wa manyara ulikadiriwa wakati inaazishwa ilikuwa 	female_feminine	4.1475	common_voice_sw_30653725.wav
mgonjwa mwenye maambukizi ya virusi vya homa ya ini 	female_feminine	4.1835	common_voice_sw_31285503.wav
wanabadilishana makazi na wanyama wengine waliohamishiwa katika hifadhi hii kama sokwe 	female_feminine	7.8555	common_voice_sw_30030427.wav
alitawala chini ya ulinzi wa uingereza 	male_masculine	3.1395	common_voice_sw_29309038.wav
wengine wanaishi sehemu nyingi duniani 	male_masculine	3.6435	common_voice_sw_28660776.wav
mguu wa kushoto huenda na mkono wa kulia 	female_feminine	3.7875	common_voice_sw_35176521.wav
hapo ukawa mwanzo wa mwilwana huku masanja akienda upande wa mashariki eneo la kisaki 	male_masculine	9.6555	common_voice_sw_29815851.wav
haikuchukua muda waliona kundi la wanajeshi wakiwa na silaha nzito na majaketi ya mvua 	female_feminine	5.8755	common_voice_sw_35099461.wav
kama vile kilimo pia wakurya wakati wa harusi huambiana 	male_masculine	6.4155	common_voice_sw_30201285.wav
dalili ya ukimwi ni maumivu ya koo na kichwa yanayodumu kwa muda mrefu 	female_feminine	6.5955	common_voice_sw_36617590.wav
wakitaja majina ya watu wa kale kulingana na wakati husika 	male_masculine	5.1555	common_voice_sw_30021317.wav
ya mataifa kutaka kuifungia anga ya libya isitumike ili kudhibiti vifo zaidi 	female_feminine	6.5235	common_voice_sw_34924782.wav
aliishi bila ya baba tangu ana miaka minne tu 	female_feminine	4.3275	common_voice_sw_29192633.wav
zinazofikia ishirini na sita mwaka elfu mbili na elfu mbili na moja alifanikiwa kupata 	female_feminine	8.6475	common_voice_sw_35099411.wav
alihamasisha harakati za ukombozi pamoja na kuunganisha bara la afrika 	female_feminine	6.8475	common_voice_sw_29924874.wav
hasa ya julius kambarage nyererejina la azimio linatokana na mji wa arusha lilipitishwa 	female_feminine	7.1355	common_voice_sw_35250575.wav
vililinganishwa na vile vya mataifa tajiri duniani 	female_feminine	5.4075	common_voice_sw_36106461.wav
ameviambia vyombo vya habari ya kwamba licha ya watu mia tatu 	female_feminine	5.5155	common_voice_sw_35409395.wav
sheria zinashughulikia masuala mengi ya desturi 	female_feminine	3.7875	common_voice_sw_35103133.wav
benjamini mkapa alipigana na ubadhirifu wa mali ya umma 	female_feminine	4.1835	common_voice_sw_30073609.wav
asilimia arobaini na nane ya misamiati yafanana 	female_feminine	6.7755	common_voice_sw_30570760.wav
uturuki imegawanywa katika mikoa themanini na moja 	female_feminine	6.1635	common_voice_sw_34828568.wav
kwa kawaida ugunduzi ni kazi tata 	female_feminine	3.4275	common_voice_sw_28927449.wav
msichana ule mwaka huu kwenye ntihani ndopicha kwaudhuri 	male_masculine	5.0475	common_voice_sw_32091206.wav
baada ya mtoto kuzaliwa ambaye alikuwa wa kiume 	female_feminine	5.8035	common_voice_sw_30032018.wav
njia hii inaweza kutunza kumbukumbu ya kudumu 	male_masculine	5.1555	common_voice_sw_28878120.wav
ninacho kiamini ni kuwa hakuna mtu yeyote 	male_masculine	3.7875	common_voice_sw_30181942.wav
rahisisha maisha yako kwa kuwa na mavazi sahihi 	female_feminine	4.4355	common_voice_sw_29797370.wav
nitakuangalilia maji kama yamerudi 	female_feminine	3.1755	common_voice_sw_35272659.wav
mwili wa jacob ulipokaribia usawa wake akajitosa ndani ya maji 	male_masculine	6.4875	common_voice_sw_34762461.wav
hazichanganyikani tena anajaribu kuufafanua utatu kwa kutumia saikolojia 	female_feminine	7.7835	common_voice_sw_34756581.wav
